score,rsi_15m,vol_ratio_15m,dist_ema200_h4,sl_dist_pct,tp_dist_pct,rr,body_ratio,vol_24h_usdt,side,outcome,timestamp,symbol
8.0,63.30744126031534,1.1316547325186237,-0.4228988422461108,0.0065157979594718096,0.00781895755136615,1.1999999999999968,0.39807976366321846,11048717151.389389,0,1,2026-03-10 07:15:00,ETH/USDT
9.5,66.68361019317827,2.686459183425533,-0.42089052616674183,0.006441707865465455,0.007730049438558502,1.1999999999999933,0.5998645903859268,11101021772.54153,0,1,2026-03-10 08:00:00,ETH/USDT
9.0,67.40706746061198,1.4776215498514107,-0.42053049191161695,0.006455622583314256,0.007746747099977085,1.1999999999999966,0.12487804878046296,11108950861.71932,0,1,2026-03-10 08:15:00,ETH/USDT
9.5,70.18009218349287,1.61323295627993,-0.41909879319397153,0.006451091639571235,0.007741309967485438,1.199999999999993,0.5291060291060502,11147252524.27406,0,1,2026-03-10 08:30:00,ETH/USDT
9.5,67.17100076902857,1.5650399353067492,-0.41828871611994034,0.006583446920775398,0.007900136304930477,1.1999999999999997,0.5264705882353101,11211870679.75865,0,1,2026-03-10 09:15:00,ETH/USDT
8.5,65.89270778968474,0.5841407852502647,-0.4186234354665019,0.006303733211362932,0.007564479853635496,1.1999999999999964,0.0769230769230971,10889016711.74873,0,1,2026-03-10 09:45:00,ETH/USDT
8.0,73.89414375454227,6.682372776955118,-0.42000731713463846,0.009275678812153795,0.011130814574584511,1.1999999999999955,0.46052631578947506,11212775334.91146,0,1,2026-03-11 13:30:00,ETH/USDT
8.5,63.483948190927286,2.0426316825028343,-0.42209720347493407,0.006020850517059989,0.007225020620471965,1.1999999999999964,0.32407932011330143,9889529340.99284,0,0,2026-03-12 09:45:00,ETH/USDT
10.0,49.59813527244222,3.7488805274980392,-0.4212449348866305,0.010019453249438726,0.012023343899326472,1.2,0.5676315789473727,10115220851.57317,0,1,2026-03-12 14:15:00,ETH/USDT
9.5,66.17249320408396,3.641124036884291,-0.41427208396120263,0.008582289393519082,0.010298747272222986,1.2000000000000102,0.20610687022898933,11164133149.95149,0,0,2026-03-12 23:15:00,ETH/USDT
8.5,41.80134372951788,1.1475577716466632,0.12223946810192066,0.011626257372684164,0.013951508847220998,1.2000000000000002,0.33834586466164246,2870608548.828,1,1,2024-02-10 09:00:00,SOL/USDT
8.0,33.79614124002814,2.892586436190748,0.11189629490986024,0.01220453439498918,0.014645441273986964,1.1999999999999957,0.7441048034934558,2952090819.88,1,1,2024-02-10 10:45:00,SOL/USDT
10.0,44.75590200399319,0.9601103173032868,0.11537602133920635,0.01164179008229919,0.013970148098758977,1.1999999999999955,0.6127388535031986,2641953192.493,1,1,2024-02-10 13:30:00,SOL/USDT
8.0,30.32705175386169,6.117147995902892,0.1337647991350862,0.013833700309529675,0.016600440371435637,1.200000000000002,0.44072164948453807,3414192558.4500003,1,1,2024-02-13 13:30:00,SOL/USDT
8.0,32.99536260605023,2.290681477708036,0.13547517218289498,0.014231070147545188,0.017077284177054227,1.2000000000000002,0.11228533685600262,3481403881.89,1,0,2024-02-13 13:45:00,SOL/USDT
9.5,30.21019472340362,1.662339585601136,-0.022407275639584823,0.015467181599898938,0.018560617919878668,1.1999999999999962,0.2671140939597273,1618953052.22,1,1,2024-02-26 12:15:00,SOL/USDT
8.0,34.77201383744882,2.9492624727165393,0.19246936900392977,0.03156974323281268,0.037883691879375125,1.199999999999997,0.943259710586443,4173342236.4690003,1,1,2024-03-02 01:00:00,SOL/USDT
8.0,34.17405335975839,2.44507638412133,0.19097073060188124,0.031745300323294014,0.03809436038795291,1.2000000000000028,0.08919667590027743,4214248921.15,1,1,2024-03-02 01:15:00,SOL/USDT
